Player Code	Team Code	Last Name	First Name	Uniform Number	Class	Height	Weight	Home Town	Home State	Home Country	Last School
1056989	545	Lively	Colton	44	FR	72.0	245.0	Lake Dallas	TX	US	Lake Dallas
1056986	545	Neavin	Trent	35	FR	72.0	255.0	Martins Ferry	OH	US	Martins Ferry
1056985	545	Parrish	Jaymar	31	FR	74.0	230.0	Monroeville	PA	US	Gateway
1048948	545	Rippole	Anthony	41	FR	70.0	230.0	McKees Rocks	PA	US	Montour
1048985	559	Adams	Kendrick	40	JR	72.0	260.0	Lilburn	GA	US	Taylor
1025768	559	Freytag	Kurt	46	SR	73.0	240.0	Carmel	IN	US	Carmel
1033688	587	Bergen	Sam	44	SR	72.0	235.0	 East Stroudsburg	PA	US	East Stroudsburg
1033689	587	Burton	Michael	46	SR	72.0	235.0	 Long Valley	NJ	US	West Morris Central
1057084	587	Gross	Razohnn	39	FR	71.0	220.0	 Franklin Park	NJ	US	Don Bosco Prep
1057089	587	Lohmann	Joey	47	SO	74.0	220.0	 Wayne	NJ	US	Wayne
1057085	587	Marquez	Kevin	40	SO	73.0	235.0	 Egg Harbor Twp.	NJ	US	Egg Harbor Twp.
1057086	587	Rafferty	Nick	41	FR	74.0	210.0	 Andover	NJ	US	Lenape Valley
1041293	626	Hokokian	Chris	38	SO	73.0	235.0	Fresno	CA	US	Clovis North High
1049066	626	Keith	Connor	42	FR	73.0	210.0	Grass Valley	CA	US	Nevada Union High
1057123	626	Miller	Mike	45	JR	74.0	235.0	Manhattan Beach	CA	US	El Camino CC
1057131	626	Van Voy	Andrew	85	FR	74.0	205.0	Thousand Oaks	CA	US	Thousand Oaks HS
1057119	626	Wells	Parker	34	FR	70.0	220.0	Las Flores	CA	US	Tesoro High
1025868	626	Young	Chad	40	SR	70.0	240.0	La Verne	CA	US	Glendora High
1049174	648	Diaz	Jordan	31	JR	73.0	233.0	Hamilton	NJ	US	Hamilton West
1057217	648	Gist	Garrison	43	SO	70.0	255.0	Rock Hill	SC	US	Northwesterm
1033792	648	McLaurin	Connor	41	JR	72.0	237.0	Raleigh	NC	US	Garner
1025966	651	Eppes	Ryan	36	SR	73.0	236.0	Seminole	FL	US	Largo HS
1057247	651	Jacobs	Elliot	40	FR	71.0	209.0	Fort Pierce	FL	US	Central HS
1057249	651	Sanchez	Auggie	43	FR	74.0	233.0	St. Petersburg	FL	US	Northeast HS
1057251	651	Swanson	Kennard	47	FR	72.0	245.0	Lakeland	FL	US	Lake Gibson HS
1057246	651	White	Grant	39	JR	71.0	239.0	Watertown	NY	US	Jefferson CC/South Jefferson HS
1057277	657	Hart	Pat	40	FR	73.0	225.0	Burridge	IL	US	Fenwick
